image,class
play_cfbe2e94_0_697.6400000000001_700.5797350508192.mp4_frame3.jpg,play
play_3c993bd2_0_1538.7166796176514_1541.7.mp4_frame1.jpg,play
challenge_407c5a9e_1_719.8783702678315_722.3783702678315.mp4_frame2.jpg,challenge
play_cfbe2e94_1_3184.733992217012_3187.233992217012.mp4_frame1.jpg,play
play_4ffd5986_0_2253.8500000000004_2257.288641195818.mp4_frame3.jpg,play
play_407c5a9e_1_967.803099077249_970.9900000000002.mp4_frame0.jpg,play
play_9a97dae4_1_569.3610171521577_571.8610171521577.mp4_frame0.jpg,play
play_1606b0e6_0_236.2482266928517_239.35.mp4_frame2.jpg,play
throwin_cfbe2e94_0_1103.519673319579_1106.019673319579.mp4_frame1.jpg,throwin
play_cfbe2e94_0_279.5259325647405_282.0259325647405.mp4_frame2.jpg,play
play_cfbe2e94_0_869.04_873.9200000000001.mp4_frame3.jpg,play
play_cfbe2e94_0_450.2297445405779_452.7297445405779.mp4_frame2.jpg,play
play_cfbe2e94_1_702.3400000000001_705.8145964632522.mp4_frame1.jpg,play
play_3c993bd2_0_1083.78_1087.74.mp4_frame3.jpg,play
play_407c5a9e_1_463.8483564719031_467.07000000000016.mp4_frame2.jpg,play
play_1606b0e6_1_1365.273987345909_1367.773987345909.mp4_frame1.jpg,play
play_1606b0e6_0_857.7780073469195_860.2780073469195.mp4_frame2.jpg,play
play_1606b0e6_1_2248.653149502135_2251.153149502135.mp4_frame2.jpg,play
play_3c993bd2_1_1713.4277344868678_1715.9277344868678.mp4_frame2.jpg,play
play_35bd9041_0_2224.2598092971807_2226.7598092971807.mp4_frame1.jpg,play
play_407c5a9e_1_1793.6700000000003_1796.896633578706.mp4_frame1.jpg,play
play_1606b0e6_1_1113.347792800028_1115.847792800028.mp4_frame0.jpg,play
play_407c5a9e_1_2783.47_2786.99.mp4_frame1.jpg,play
play_4ffd5986_0_2086.49_2090.938730069859.mp4_frame4.jpg,play
play_9a97dae4_1_1331.19_1335.5569626918457.mp4_frame0.jpg,play
play_1606b0e6_1_2386.11_2390.15.mp4_frame1.jpg,play
play_407c5a9e_1_2698.27_2701.646312115014.mp4_frame3.jpg,play
challenge_4ffd5986_0_2760.2148953109327_2762.7148953109327.mp4_frame0.jpg,challenge
play_9a97dae4_1_1395.9900000000002_1399.76139993861.mp4_frame2.jpg,play
play_4ffd5986_0_2994.114470115132_2996.614470115132.mp4_frame2.jpg,play
play_1606b0e6_1_974.6976474041652_977.1976474041652.mp4_frame2.jpg,play
play_35bd9041_0_1946.100499701852_1948.600499701852.mp4_frame1.jpg,play
play_35bd9041_0_1110.0603859612663_1112.5603859612663.mp4_frame0.jpg,play
play_1606b0e6_0_1766.803609317225_1769.303609317225.mp4_frame2.jpg,play
play_35bd9041_1_1181.04483332807_1183.54483332807.mp4_frame2.jpg,play
play_3c993bd2_0_2737.8421411513664_2740.3421411513664.mp4_frame0.jpg,play
play_cfbe2e94_1_2971.5237699629806_2974.0237699629806.mp4_frame1.jpg,play
play_1606b0e6_1_922.9900000000002_926.335510538874.mp4_frame3.jpg,play
play_ecf251d4_0_647.307_650.3811828285187.mp4_frame0.jpg,play
challenge_1606b0e6_1_1642.11_1645.2649786089537.mp4_frame1.jpg,challenge
play_1606b0e6_1_1421.627802660309_1424.127802660309.mp4_frame0.jpg,play
play_1606b0e6_0_236.2482266928517_239.35.mp4_frame0.jpg,play
play_3c993bd2_0_2843.5000000000005_2846.7747229667098.mp4_frame0.jpg,play
play_ecf251d4_0_1578.9788886200924_1581.4788886200924.mp4_frame2.jpg,play
play_cfbe2e94_0_701.3357603020911_703.8357603020911.mp4_frame2.jpg,play
play_1606b0e6_0_2518.8083672680264_2521.3083672680264.mp4_frame2.jpg,play
play_35bd9041_1_1293.0548557766197_1295.5548557766197.mp4_frame2.jpg,play
play_9a97dae4_1_1093.6483564719033_1096.8300000000004.mp4_frame3.jpg,play
play_4ffd5986_0_516.6267101404876_520.1700000000001.mp4_frame2.jpg,play
challenge_1606b0e6_1_1894.43_1898.0578110886856.mp4_frame3.jpg,challenge
play_ecf251d4_0_2561.2427660772087_2563.7427660772087.mp4_frame2.jpg,play
play_3c993bd2_1_2223.0546970896776_2226.4700000000003.mp4_frame1.jpg,play
throwin_cfbe2e94_0_1649.439994092324_1651.939994092324.mp4_frame2.jpg,throwin
play_35bd9041_0_922.6026771883468_925.1026771883468.mp4_frame1.jpg,play
play_407c5a9e_1_2869.7900000000004_2874.59.mp4_frame3.jpg,play
throwin_1606b0e6_0_874.4791147680398_876.9791147680398.mp4_frame0.jpg,throwin
play_3c993bd2_1_2373.186904405902_2376.79.mp4_frame0.jpg,play
play_4ffd5986_0_3093.10058322516_3095.60058322516.mp4_frame2.jpg,play
play_1606b0e6_0_2552.51_2556.013123076573.mp4_frame3.jpg,play
play_1606b0e6_0_2671.7746730810504_2674.2746730810504.mp4_frame2.jpg,play
play_1606b0e6_0_2126.95_2130.4096838554083.mp4_frame1.jpg,play
play_1606b0e6_0_398.3343717334749_400.8343717334749.mp4_frame0.jpg,play
challenge_3c993bd2_0_1924.66_1928.631839463612.mp4_frame1.jpg,challenge
play_cfbe2e94_1_3050.436917802212_3052.936917802212.mp4_frame1.jpg,play
play_35bd9041_1_2643.587260217263_2646.087260217263.mp4_frame2.jpg,play
play_ecf251d4_0_1566.667_1569.862106699092.mp4_frame2.jpg,play
play_407c5a9e_1_860.4545954636192_862.9545954636192.mp4_frame2.jpg,play
play_3c993bd2_0_2293.067956634953_2295.567956634953.mp4_frame1.jpg,play
play_4ffd5986_0_1219.77_1224.0505535825491.mp4_frame3.jpg,play
play_1606b0e6_0_1236.1328469598027_1238.6328469598027.mp4_frame0.jpg,play
play_3c993bd2_0_293.4325406030878_295.9325406030878.mp4_frame1.jpg,play
challenge_1606b0e6_1_2127.29001968529_2129.79001968529.mp4_frame1.jpg,challenge
throwin_35bd9041_1_2768.8287036100155_2771.3287036100155.mp4_frame1.jpg,throwin
play_35bd9041_1_2361.176546500091_2363.676546500091.mp4_frame0.jpg,play
play_cfbe2e94_1_1523.1929400378183_1525.6929400378183.mp4_frame1.jpg,play
throwin_35bd9041_1_2117.597669791002_2120.5970000000007.mp4_frame2.jpg,throwin
challenge_ecf251d4_0_1345.1070000000002_1348.864878922257.mp4_frame3.jpg,challenge
play_35bd9041_0_1495.0340291563984_1497.5340291563984.mp4_frame1.jpg,play
play_407c5a9e_1_2783.47_2786.99.mp4_frame0.jpg,play
play_3c993bd2_0_1995.069242270329_1999.14.mp4_frame1.jpg,play
play_ecf251d4_0_920.227_923.797385708431.mp4_frame3.jpg,play
play_9a97dae4_1_1298.0300000000002_1303.0300000000002.mp4_frame1.jpg,play
play_3c993bd2_0_985.0253421790296_987.5253421790296.mp4_frame2.jpg,play
play_3c993bd2_0_623.9938812258882_626.4938812258882.mp4_frame1.jpg,play
play_cfbe2e94_0_2327.697533388979_2330.197533388979.mp4_frame2.jpg,play
play_1606b0e6_0_2830.225973556089_2832.725973556089.mp4_frame0.jpg,play
challenge_1606b0e6_1_997.5499999999996_1000.5527735031588.mp4_frame2.jpg,challenge
play_35bd9041_0_2125.894284413046_2128.394284413046.mp4_frame2.jpg,play
play_1606b0e6_1_1275.1627949946092_1277.6627949946092.mp4_frame2.jpg,play
play_407c5a9e_1_1917.430669791002_1920.6300000000008.mp4_frame2.jpg,play
play_35bd9041_1_1775.8370000000004_1779.9170000000004.mp4_frame2.jpg,play
play_35bd9041_1_1680.0888246118438_1683.8770000000004.mp4_frame2.jpg,play
play_3c993bd2_0_1082.730626229298_1086.1.mp4_frame2.jpg,play
play_407c5a9e_1_1800.163158298728_1802.663158298728.mp4_frame1.jpg,play
play_35bd9041_1_1609.8496492159577_1612.3496492159577.mp4_frame0.jpg,play
play_cfbe2e94_1_839.359325255331_841.859325255331.mp4_frame0.jpg,play
play_3c993bd2_0_2428.7875486501302_2431.2875486501302.mp4_frame1.jpg,play
play_4ffd5986_0_2253.8500000000004_2257.288641195818.mp4_frame2.jpg,play
play_cfbe2e94_0_951.6170719891772_954.1170719891772.mp4_frame1.jpg,play
play_cfbe2e94_0_254.88389825914652_257.3838982591466.mp4_frame2.jpg,play
challenge_35bd9041_1_873.8747209317662_876.3747209317662.mp4_frame0.jpg,challenge
challenge_407c5a9e_1_1614.6464953293494_1617.1464953293494.mp4_frame0.jpg,challenge
challenge_3c993bd2_0_2192.2299872724548_2194.7299872724548.mp4_frame0.jpg,challenge
play_9a97dae4_1_2822.4735859456982_2824.9735859456982.mp4_frame2.jpg,play
throwin_1606b0e6_1_3077.2597734631004_3080.7899999999995.mp4_frame0.jpg,throwin
challenge_3c993bd2_0_2095.6652289790886_2098.1652289790886.mp4_frame1.jpg,challenge
play_407c5a9e_1_773.7775726092564_776.7099999999996.mp4_frame1.jpg,play
play_1606b0e6_1_1874.9100000000003_1878.3890717232457.mp4_frame0.jpg,play
play_4ffd5986_0_1645.1225626891153_1647.6225626891153.mp4_frame2.jpg,play
play_1606b0e6_0_2318.251578270431_2320.751578270431.mp4_frame0.jpg,play
play_1606b0e6_0_1992.0046692627209_1995.43.mp4_frame3.jpg,play
play_1606b0e6_0_1771.2300000000002_1774.527320636438.mp4_frame3.jpg,play
play_35bd9041_1_1716.204839280443_1719.8370000000004.mp4_frame2.jpg,play
play_1606b0e6_1_611.3026060506322_613.8026060506322.mp4_frame1.jpg,play
throwin_ecf251d4_0_781.5104562934944_784.9470000000001.mp4_frame0.jpg,throwin
play_35bd9041_1_871.0494091813571_873.5494091813571.mp4_frame2.jpg,play
play_cfbe2e94_1_1559.62_1563.2300774214746.mp4_frame1.jpg,play
play_3c993bd2_0_921.62_925.1102054997752.mp4_frame1.jpg,play
play_ecf251d4_0_542.7470000000001_546.8536192468323.mp4_frame0.jpg,play
play_3c993bd2_0_1103.3363529230444_1106.02.mp4_frame0.jpg,play
play_35bd9041_0_1491.0192437115215_1493.5192437115215.mp4_frame2.jpg,play
play_35bd9041_0_1487.005106699092_1489.505106699092.mp4_frame2.jpg,play
play_3c993bd2_0_1916.57039037626_1919.07039037626.mp4_frame1.jpg,play
play_cfbe2e94_0_2274.220941213682_2278.76.mp4_frame0.jpg,play
play_35bd9041_0_2973.332205468517_2975.832205468517.mp4_frame2.jpg,play
play_1606b0e6_0_2637.63_2640.844611585495.mp4_frame0.jpg,play
play_3c993bd2_1_2492.54078016792_2495.71.mp4_frame3.jpg,play
play_cfbe2e94_0_247.84_251.2822781431538.mp4_frame0.jpg,play
play_35bd9041_0_366.0905627286281_369.31000000000006.mp4_frame2.jpg,play
play_cfbe2e94_1_2603.54_2607.399197879353.mp4_frame0.jpg,play
play_35bd9041_1_2487.7911509737523_2490.2911509737523.mp4_frame2.jpg,play
play_35bd9041_0_2178.582056309072_2181.082056309072.mp4_frame1.jpg,play
play_3c993bd2_1_1627.0719053070245_1629.5719053070245.mp4_frame0.jpg,play
challenge_3c993bd2_0_1345.1_1349.0741261802034.mp4_frame1.jpg,challenge
play_1606b0e6_1_1996.165469743994_1998.665469743994.mp4_frame1.jpg,play
play_35bd9041_0_2559.8300000000004_2563.2886354503844.mp4_frame2.jpg,play
throwin_cfbe2e94_1_2580.501905307025_2583.001905307025.mp4_frame1.jpg,throwin
play_ecf251d4_0_1448.227_1451.6850423795531.mp4_frame3.jpg,play
play_9a97dae4_1_1972.8709945716232_1975.3709945716232.mp4_frame1.jpg,play
challenge_35bd9041_1_2933.3475689280085_2935.8475689280085.mp4_frame1.jpg,challenge
challenge_407c5a9e_1_691.7099999999996_695.247867410862.mp4_frame2.jpg,challenge
play_9a97dae4_1_2238.07_2242.081274750385.mp4_frame0.jpg,play
play_3c993bd2_0_684.1102482921974_686.6102482921974.mp4_frame2.jpg,play
play_cfbe2e94_1_1595.1000000000004_1598.2790029996695.mp4_frame3.jpg,play
throwin_cfbe2e94_0_381.66370058859536_384.16370058859536.mp4_frame0.jpg,throwin
play_9a97dae4_1_1598.5071124070732_1601.0071124070732.mp4_frame0.jpg,play
play_1606b0e6_1_1622.2938905807027_1625.35.mp4_frame3.jpg,play
play_cfbe2e94_1_1582.490481342401_1584.990481342401.mp4_frame0.jpg,play
play_35bd9041_0_548.4427283138557_551.63.mp4_frame1.jpg,play
play_4ffd5986_0_1890.7424060190096_1893.2424060190096.mp4_frame1.jpg,play
challenge_35bd9041_0_2575.919357492226_2578.419357492226.mp4_frame2.jpg,challenge
play_407c5a9e_1_2980.343464241869_2982.843464241869.mp4_frame1.jpg,play
play_3c993bd2_0_2664.3_2667.3552104401338.mp4_frame3.jpg,play
challenge_3c993bd2_0_274.3484822010949_276.8484822010949.mp4_frame2.jpg,challenge
play_cfbe2e94_0_2586.04250265819_2588.54250265819.mp4_frame2.jpg,play
play_35bd9041_0_839.7089501151534_842.2089501151534.mp4_frame0.jpg,play
play_3c993bd2_0_2424.899062961293_2427.399062961293.mp4_frame1.jpg,play
play_407c5a9e_1_2348.16954650009_2351.9100000000003.mp4_frame2.jpg,play
play_3c993bd2_1_2224.1100000000006_2227.1192658166256.mp4_frame3.jpg,play
play_3c993bd2_0_339.6390206520196_342.1390206520196.mp4_frame1.jpg,play
play_3c993bd2_0_684.1102482921974_686.6102482921974.mp4_frame0.jpg,play
play_35bd9041_1_1742.4539178022114_1744.9539178022114.mp4_frame2.jpg,play
play_3c993bd2_1_1752.5860838151466_1756.1900000000005.mp4_frame0.jpg,play
play_3c993bd2_0_2883.601996621384_2886.101996621384.mp4_frame0.jpg,play
play_35bd9041_0_935.860626229298_939.31.mp4_frame1.jpg,play
throwin_1606b0e6_0_996.1909703729516_998.6909703729516.mp4_frame1.jpg,throwin
play_3c993bd2_1_2934.9500000000007_2939.4953540465576.mp4_frame0.jpg,play
play_9a97dae4_1_1025.4699999999998_1028.589971966781.mp4_frame3.jpg,play
play_1606b0e6_1_1263.6299999999997_1266.9191346771008.mp4_frame3.jpg,play
challenge_35bd9041_0_970.6004413937573_973.1004413937573.mp4_frame0.jpg,challenge
play_cfbe2e94_0_2468.000614535365_2470.500614535365.mp4_frame1.jpg,play
challenge_ecf251d4_0_424.70702401170695_427.20702401170695.mp4_frame0.jpg,challenge
play_1606b0e6_1_2919.47_2923.03.mp4_frame3.jpg,play
play_1606b0e6_1_2838.35_2841.676273455703.mp4_frame0.jpg,play
play_35bd9041_0_2977.03_2981.55.mp4_frame3.jpg,play
throwin_1606b0e6_0_620.6704938499237_623.11.mp4_frame1.jpg,throwin
challenge_9a97dae4_1_1444.5099999999998_1447.4130275995608.mp4_frame2.jpg,challenge
play_1606b0e6_1_1771.3750386343704_1773.8750386343704.mp4_frame2.jpg,play
play_ecf251d4_0_396.9713717334749_399.4713717334749.mp4_frame2.jpg,play
play_9a97dae4_1_2610.6856044432047_2613.1856044432047.mp4_frame2.jpg,play
play_4ffd5986_0_681.2845976459383_684.69.mp4_frame1.jpg,play
challenge_1606b0e6_1_2284.7899999999995_2287.8201913581656.mp4_frame3.jpg,challenge
play_3c993bd2_1_2695.181577941596_2698.91.mp4_frame1.jpg,play
play_3c993bd2_1_1627.0719053070245_1629.5719053070245.mp4_frame2.jpg,play
play_ecf251d4_0_798.387_803.027.mp4_frame0.jpg,play
challenge_1606b0e6_1_782.6397268371534_785.4299999999998.mp4_frame1.jpg,challenge
play_35bd9041_1_1630.4176478636646_1634.1170000000002.mp4_frame0.jpg,play
play_1606b0e6_0_2765.619345381376_2768.119345381376.mp4_frame0.jpg,play
play_3c993bd2_1_1038.63_1042.4700000000005.mp4_frame3.jpg,play
play_407c5a9e_1_1627.0700000000002_1631.4299999999998.mp4_frame0.jpg,play
play_407c5a9e_1_2067.15_2071.177366940386.mp4_frame3.jpg,play
play_cfbe2e94_1_2824.38_2827.370195844406.mp4_frame0.jpg,play
play_35bd9041_0_1110.0603859612663_1112.5603859612663.mp4_frame1.jpg,play
challenge_cfbe2e94_1_2270.46_2274.0600000000004.mp4_frame1.jpg,challenge
play_35bd9041_1_1617.277_1620.6466974375462.mp4_frame0.jpg,play
play_ecf251d4_0_2932.69792290544_2935.907.mp4_frame1.jpg,play
play_3c993bd2_0_2849.0627938930666_2853.1000000000004.mp4_frame3.jpg,play
challenge_3c993bd2_1_2091.0300000000007_2094.36179711121.mp4_frame0.jpg,challenge
play_9a97dae4_1_2568.6427206665644_2571.1427206665644.mp4_frame0.jpg,play
challenge_35bd9041_0_177.7546977393218_180.2546977393218.mp4_frame2.jpg,challenge
play_35bd9041_0_549.75_554.5500000000001.mp4_frame3.jpg,play
throwin_cfbe2e94_0_821.6866192468324_824.1866192468324.mp4_frame2.jpg,throwin
play_3c993bd2_0_1366.868163796472_1369.368163796472.mp4_frame0.jpg,play
play_1606b0e6_1_2860.23_2864.38569521828.mp4_frame1.jpg,play
play_4ffd5986_0_485.65_489.5062281965711.mp4_frame0.jpg,play
play_1606b0e6_1_2084.190669791002_2086.690669791002.mp4_frame1.jpg,play
play_35bd9041_0_407.43_410.6581967952752.mp4_frame1.jpg,play
play_3c993bd2_0_1049.1926771883468_1051.6926771883468.mp4_frame1.jpg,play
